dc d90b 00001159 00000ea2 00000000 00000fcf 00000000 00000000 00000000 00000000 00000a45 00000000 00000000 00000c47 00000920 00000000 00000990 00000ad4 150b fc 0080fc31 a0:15
dc d90b 00001126 00000ed9 00000000 00000fc2 00000000 00000000 00000000 00000000 00000a57 00000000 00000000 00000c7e 00000913 00000000 00000a9c 00000b02 1513 fd 0080ffb5 a0:15
dc d90b 00001150 00000ec7 00000000 00000dc3 00000000 00000000 00000000 00000000 00000a20 00000000 00000000 00000c88 000008a0 00000000 00000954 00000a8f 151b fe 0081033a a0:15
dc d90b 00001170 00000e78 00000000 00000e9d 00000000 00000000 00000000 00000000 00000a3b 00000000 00000000 00000c8c 000008ce 00000000 00000913 00000a61 1523 ff 008106be a0:15
dc d90b 00001126 00000e4e 00000000 00000e41 00000000 00000000 00000000 00000000 00000a3b 00000000 00000000 00000c7a 00000906 00000000 00000906 00000a3b 152b 00 00810a42 a0:15
dc d90b 00001106 00000f36 00000000 00001007 00000000 00000000 00000000 00000000 00000b15 00000000 00000000 00000e24 000008dc 00000000 0000093c 00000a81 1533 01 00810dc6 a0:15
dc d90b 00001134 00000e37 00000000 00000e1b 00000000 00000000 00000000 00000000 00000aa5 00000000 00000000 00000e65 0000087a 00000000 00000905 00000ab4 153b 02 0081114a a0:15
dc d90b 0000113e 00000e57 00000000 00000e0d 00000000 00000000 00000000 00000000 00000a7c 00000000 00000000 00000e60 00000863 00000000 0000092e 00000acb 1543 03 008114ce a0:15
dc d90b 00001134 00000e60 00000000 00000e41 00000000 00000000 00000000 00000000 00000a78 00000000 00000000 00000de8 00000889 00000000 00000913 00000ad4 154b 04 00811852 a0:15
dc d90b 0000113e 00000e33 00000000 00000e41 00000000 00000000 00000000 00000000 00000a9c 00000000 00000000 00000e60 0000087f 00000000 000008f7 00000ad4 1553 05 00811bd6 a0:15
dc d90b 00001130 00000e4a 00000000 00000e78 00000000 00000000 00000000 00000000 00000a93 00000000 00000000 00000e81 0000087f 00000000 0000092e 00000af4 155b 06 00811f5a a0:15
dc d90b 00001175 00000e5c 00000000 00000e6e 00000000 00000000 00000000 00000000 00000a78 00000000 00000000 00000dab 00000876 00000000 00000920 00000ab8 1563 07 008122de a0:15
dc d90b 00001154 00000e37 00000000 00000e52 00000000 00000000 00000000 00000000 00000aa5 00000000 00000000 00000e3c 0000086c 00000000 00000929 00000aaf 156b 08 00812662 a0:15
dc d90b 00001139 00000e29 00000000 00000e6a 00000000 00000000 00000000 00000000 00000a9c 00000000 00000000 00000e4e 00000897 00000000 0000093c 00000aaf 1573 09 008129e6 a0:15
dc d90b 0000113e 00000e24 00000000 00000e45 00000000 00000000 00000000 00000000 00000a7c 00000000 00000000 00000e52 00000889 00000000 0000091b 00000a9c 157b 0a 00812d69 a0:15
dc d90b 00001154 00000e45 00000000 00000e65 00000000 00000000 00000000 00000000 00000a8f 00000000 00000000 00000e65 0000088d 00000000 00000938 00000ac2 1583 0b 008130ed a0:15
dc d90a 00000000 00000e37 00000000 00000e7d 00000000 00000000 00000000 00000000 00000a8f 00000000 00000000 00000e65 00000889 00000000 0000093c 00000ac2 158a 0c 00813471 a0:15
dc d90b 00001118 00000e4a 00000000 00000e5c 00000000 00000000 00000000 00000000 00000a93 00000000 00000000 00000e5c 00000876 00000000 00000946 00000ad4 1592 0d 008137f5 a0:15
dc d90b 00001154 00000e41 00000000 00000e65 00000000 00000000 00000000 00000000 00000aa1 00000000 00000000 00000e57 00000876 00000000 0000094a 00000ac2 159a 0e 00813b79 a0:15
dc d90b 0000113e 00000e4a 00000000 00000e73 00000000 00000000 00000000 00000000 00000a93 00000000 00000000 00000e60 00000884 00000000 00000941 00000ad4 15a2 0f 00813efd a0:15
dc d90b 00001143 00000e29 00000000 00000e6e 00000000 00000000 00000000 00000000 00000a8f 00000000 00000000 00000e65 0000086c 00000000 00000920 00000aaf 15aa 10 00814281 a0:15
dc d90b 0000112b 00000e52 00000000 00000e8b 00000000 00000000 00000000 00000000 00000a81 00000000 00000000 00000e60 00000876 00000000 00000938 00000ae7 15b2 11 00814605 a0:15
dc d90b 00001159 00000e41 00000000 00000e7d 00000000 00000000 00000000 00000000 00000a7c 00000000 00000000 00000e5c 00000892 00000000 0000093c 00000ac6 15ba 12 00814989 a0:15
dc d90b 00001170 00000e57 00000000 00000e86 00000000 00000000 00000000 00000000 00000a9c 00000000 00000000 00000e52 00000871 00000000 00000938 00000ad0 15c2 13 00814d0d a0:15
dc d90b 00001162 00000e33 00000000 00000e6e 00000000 00000000 00000000 00000000 00000aa1 00000000 00000000 00000e6e 0000086c 00000000 00000941 00000ad4 15ca 14 00815091 a0:15
dc d90b 00001139 00000e60 00000000 00000e4e 00000000 00000000 00000000 00000000 00000a8a 00000000 00000000 00000e60 00000868 00000000 00000933 00000ac2 15d2 15 00815415 a0:15
dc d90b 00001146 00000e4a 00000000 00000e73 00000000 00000000 00000000 00000000 00000a93 00000000 00000000 00000e52 0000087a 00000000 0000092e 00000ab4 15da 16 00815799 a0:15
dc d90b 00001159 00000e4e 00000000 00000e6e 00000000 00000000 00000000 00000000 00000a97 00000000 00000000 00000e86 00000848 00000000 00000920 00000ad0 15e2 17 00815b1d a0:15
dc d90a 00000000 00000e33 00000000 00000e5c 00000000 00000000 00000000 00000000 00000a78 00000000 00000000 00000e6a 00000892 00000000 00000933 00000aaf 15e9 18 00815ea1 a0:15
dc d90b 00001150 00000e3c 00000000 00000e6a 00000000 00000000 00000000 00000000 00000a93 00000000 00000000 00000e52 00000892 00000000 00000933 00000ad0 15f1 19 00816225 a0:15
dc d90b 00001150 00000e5c 00000000 00000e6e 00000000 00000000 00000000 00000000 00000a97 00000000 00000000 00000e65 000008a0 00000000 00000946 00000aaf 15f9 1a 008165a9 a0:15
dc d90b 00001130 00000e24 00000000 00000e60 00000000 00000000 00000000 00000000 00000aa5 00000000 00000000 00000e33 0000087f 00000000 00000933 00000ade 1601 1b 0081692e a0:15
dc d90b 00001139 00000e37 00000000 00000e6a 00000000 00000000 00000000 00000000 00000a9c 00000000 00000000 00000e5c 00000876 00000000 0000093c 00000acb 1609 1c 00816cb2 a0:15
dc d90b 0000115e 00000e73 00000000 00000e5c 00000000 00000000 00000000 00000000 00000a8f 00000000 00000000 00000e57 00000889 00000000 00000946 00000ac6 1611 1d 00817036 a0:15
dc d90b 00001143 00000e52 00000000 00000e73 00000000 00000000 00000000 00000000 00000a97 00000000 00000000 00000e6e 00000863 00000000 00000933 00000ad4 1619 1e 008173ba a0:15
dc d90a 00000000 00000e45 00000000 00000e6e 00000000 00000000 00000000 00000000 00000a81 00000000 00000000 00000e5c 0000087a 00000000 00000938 00000ad9 1620 1f 0081773e a0:15
dc d90b 0000115e 00000e2e 00000000 00000e65 00000000 00000000 00000000 00000000 00000a8a 00000000 00000000 00000e60 0000088d 00000000 00000933 00000ade 1628 20 00817ac2 a0:15
dc d90b 00001139 00000e4e 00000000 00000e45 00000000 00000000 00000000 00000000 00000a8f 00000000 00000000 00000e52 00000871 00000000 00000933 00000ad0 1630 21 00817e46 a0:15
dc d90b 00001154 00000e5c 00000000 00000e41 00000000 00000000 00000000 00000000 00000a8f 00000000 00000000 00000e4e 00000884 00000000 0000092e 00000ab8 1638 22 008181ca a0:15
dc d90b 00001139 00000e4e 00000000 00000e6a 00000000 00000000 00000000 00000000 00000a8f 00000000 00000000 00000e5c 0000087a 00000000 0000094a 00000ab8 1640 23 0081854e a0:15
dc d90b 00001159 00000e3c 00000000 00000e52 00000000 00000000 00000000 00000000 00000a8f 00000000 00000000 00000e4e 00000871 00000000 0000093c 00000ac2 1648 24 008188d2 a0:15
dc d90b 00001139 00000e29 00000000 00000e5c 00000000 00000000 00000000 00000000 00000a8f 00000000 00000000 00000e52 0000086c 00000000 00000913 00000ac6 1650 25 00818c56 a0:15
dc d90b 0000112b 00000e57 00000000 00000e4a 00000000 00000000 00000000 00000000 00000a81 00000000 00000000 00000e5c 000008a0 00000000 00000954 00000ac6 1658 26 00818fda a0:15
dc d90b 0000113e 00000e65 00000000 00000e8b 00000000 00000000 00000000 00000000 00000a93 00000000 00000000 00000e52 00000868 00000000 00000920 00000aaf 1660 27 0081935e a0:15
dc d90b 00001139 00000e33 00000000 00000e60 00000000 00000000 00000000 00000000 00000a8f 00000000 00000000 00000e57 00000876 00000000 00000929 00000ad4 1668 28 008196e2 a0:15
dc d90b 00001159 00000e41 00000000 00000e78 00000000 00000000 00000000 00000000 00000a86 00000000 00000000 00000e4a 00000884 00000000 00000920 00000ade 1670 29 00819a65 a0:15
dc d90b 00001154 00000e4a 00000000 00000e65 00000000 00000000 00000000 00000000 00000a8a 00000000 00000000 00000e4a 0000087a 00000000 00000913 00000aaf 1678 2a 00819de9 a0:15
dc d90b 00001146 00000e52 00000000 00000e52 00000000 00000000 00000000 00000000 00000a81 00000000 00000000 00000e5c 0000086c 00000000 00000938 00000a97 1680 2b 0081a16d a0:15
dc d90b 00001150 00000e6a 00000000 00000e45 00000000 00000000 00000000 00000000 00000a86 00000000 00000000 00000e60 00000897 00000000 00000933 00000acb 1688 2c 0081a4f1 a0:15
dc d90b 0000115e 00000e5c 00000000 00000e4a 00000000 00000000 00000000 00000000 00000a93 00000000 00000000 00000e2e 00000892 00000000 00000929 00000ade 1690 2d 0081a875 a0:15
dc d90b 00001150 00000e2e 00000000 00000e60 00000000 00000000 00000000 00000000 00000aa5 00000000 00000000 00000e52 0000088d 00000000 00000929 00000ac2 1698 2e 0081abf9 a0:15
dc d90b 0000114b 00000e45 00000000 00000e78 00000000 00000000 00000000 00000000 00000a8a 00000000 00000000 00000e4e 00000889 00000000 0000094f 00000acb 16a0 2f 0081af7d a0:15
dc d90a 00000000 00000e4a 00000000 00000e57 00000000 00000000 00000000 00000000 00000a8f 00000000 00000000 00000e73 00000871 00000000 00000954 00000ad4 16a7 32 0081ba09 a0:15
dc d90b 00001134 00000e5c 00000000 00000e4e 00000000 00000000 00000000 00000000 00000a9c 00000000 00000000 00000e4a 00000892 00000000 00000933 00000ad0 16af 33 0081bd8d a0:15
dc d90b 00001143 00000e4e 00000000 00000e6a 00000000 00000000 00000000 00000000 00000ab8 00000000 00000000 00000e45 0000087a 00000000 0000094f 00000aa1 16b7 34 0081c111 a0:15
dc d90b 00001134 00000e52 00000000 00000e7d 00000000 00000000 00000000 00000000 00000aa1 00000000 00000000 00000e4a 0000089b 00000000 00000933 00000ade 16bf 35 0081c495 a0:15
dc d90b 00001139 00000e1b 00000000 00000e7d 00000000 00000000 00000000 00000000 00000a78 00000000 00000000 00000e73 00000884 00000000 0000093c 00000ad0 16c7 36 0081c819 a0:15
dc d90b 00001139 00000e45 00000000 00000e65 00000000 00000000 00000000 00000000 00000a8a 00000000 00000000 00000e6a 0000086c 00000000 00000920 00000ab8 16cf 37 0081cb9d a0:15
dc d90b 0000115e 00000e52 00000000 00000e78 00000000 00000000 00000000 00000000 00000a81 00000000 00000000 00000e60 00000884 00000000 00000946 00000ab4 16d7 38 0081cf21 a0:15
dc d90b 00001139 00000e52 00000000 00000e6e 00000000 00000000 00000000 00000000 00000a8a 00000000 00000000 00000e60 00000889 00000000 0000094f 00000ade 16df 39 0081d2a6 a0:15
dc d90b 0000117f 00000e60 00000000 00000e5c 00000000 00000000 00000000 00000000 00000aaa 00000000 00000000 00000e45 000008a0 00000000 0000092e 00000ac6 16e7 3a 0081d62a a0:15
dc d90b 00001146 00000e4a 00000000 00000e6e 00000000 00000000 00000000 00000000 00000aa1 00000000 00000000 00000e4a 00000871 00000000 0000093c 00000aaf 16ef 3b 0081d9ae a0:15
dc d90b 00001139 00000e5c 00000000 00000e5c 00000000 00000000 00000000 00000000 00000a7c 00000000 00000000 00000e3c 0000088d 00000000 00000929 00000ad0 16f7 3c 0081dd32 a0:15
dc c90b 00001150 00000e5c 00000000 00000e7d 00000000 00000000 00000000 00000000 00000a81 00000000 00000000 00000e6e 00000000 00000000 00000938 00000ade 16fe 3d 0081e0b6 a0:15
dc d90b 00001126 00000e3c 00000000 00000e73 00000000 00000000 00000000 00000000 00000a97 00000000 00000000 00000e4e 0000087f 00000000 00000946 00000abd 1706 3e 0081e43a a0:15
dc c90b 00001159 00000e33 00000000 00000e6a 00000000 00000000 00000000 00000000 00000a93 00000000 00000000 00000e60 00000000 00000000 00000917 00000acb 170d 3f 0081e7be a0:15
dc d90b 00001146 00000e33 00000000 00000e7d 00000000 00000000 00000000 00000000 00000ab4 00000000 00000000 00000e73 0000086c 00000000 00000920 00000af0 1715 40 0081eb42 a0:15
dc d90b 00001150 00000e5c 00000000 00000e5c 00000000 00000000 00000000 00000000 00000a93 00000000 00000000 00000e4a 00000892 00000000 0000092e 00000ab4 171d 41 0081eec6 a0:15
dc d90b 0000113e 00000e45 00000000 00000e65 00000000 00000000 00000000 00000000 00000a78 00000000 00000000 00000e5c 00000856 00000000 00000929 00000aec 1725 42 0081f24a a0:15
dc d90a 00000000 00000e5c 00000000 00000e4e 00000000 00000000 00000000 00000000 00000a9c 00000000 00000000 00000e65 0000087a 00000000 00000933 00000acb 172c 45 0081fcd6 a0:15
dc d10b 0000113e 00000e24 00000000 00000e60 00000000 00000000 00000000 00000000 00000a97 00000000 00000000 00000000 00000889 00000000 000008fc 00000b02 1733 46 0082005a a0:15
dc d90b 00001146 00000e3c 00000000 00000e57 00000000 00000000 00000000 00000000 00000aa1 00000000 00000000 00000df1 00000897 00000000 00000938 00000bd3 173b 47 008203de a0:15
dc d90b 00001162 00000e7d 00000000 00000ee3 00000000 00000000 00000000 00000000 000009bf 00000000 00000000 00000aec 00000876 00000000 00000905 0000087a 1743 48 00820762 a0:15
dc d90b 000013eb 00000f72 00000000 000011b5 00000000 00000000 00000000 00000000 00000b0c 00000000 00000000 000009ac 00000bb7 00000000 00000b68 0000076e 174b 49 00820ae5 a0:15
dc d90b 0000138f 00000fe6 00000000 00001309 00000000 00000000 00000000 00000000 00000bce 00000000 00000000 00000962 00000a57 00000000 00000d66 00000863 1753 4a 00820e69 a0:15
dc d10b 00001464 00000faf 00000000 00001424 00000000 00000000 00000000 00000000 00000d18 00000000 00000000 00000000 00000b44 00000000 00000e65 00000954 175a 4b 008211ed a0:15
dc d10b 000014eb 00000feb 00000000 000014b7 00000000 00000000 00000000 00000000 00000c7e 00000000 00000000 00000000 00000b8e 00000000 00000e3c 00000a12 1761 4c 00821571 a0:15
dc d90b 000015db 00000ffe 00000000 0000163d 00000000 00000000 00000000 00000000 00000c7a 00000000 00000000 0000073b 00000e73 00000000 00000e57 000009ba 1769 4d 008218f5 a0:15
dc d10b 000014fd 000011f7 00000000 000014ca 00000000 00000000 00000000 00000000 00000c96 00000000 00000000 00000000 00000e04 00000000 00001154 000008a5 1770 4e 00821c79 a0:15
dc d10b 0000153e 0000121b 00000000 00001b58 00000000 00000000 00000000 00000000 000010f3 00000000 00000000 00000000 00000d37 00000000 0000110f 00000900 1777 4f 00821ffd a0:15
dc d90b 0000199b 0000111d 00000000 00001506 00000000 00000000 00000000 00000000 00001385 00000000 00000000 0000078f 00000ce9 00000000 00000e16 00000884 177f 50 00822381 a0:15
dc d90b 000018c6 00001464 00000000 000014ef 00000000 00000000 00000000 00000000 000011df 00000000 00000000 00000749 00000fc7 00000000 00000e52 000008a5 1787 51 00822705 a0:15
dc d90b 00001551 0000110f 00000000 000017cb 00000000 00000000 00000000 00000000 00001026 00000000 00000000 000006b9 00000c21 00000000 00000ed9 0000092e 178f 52 00822a89 a0:15
dc d90b 0000164b 0000127d 00000000 000015a9 00000000 00000000 00000000 00000000 00000de8 00000000 00000000 00000876 00000d45 00000000 00000e3c 000008ef 1797 53 00822e0d a0:15
dc d10b 000016da 000013de 00000000 0000172a 00000000 00000000 00000000 00000000 00000e57 00000000 00000000 00000000 00000d9d 00000000 00000e9d 000008bb 179e 54 00823191 a0:15
dc d10b 00001667 000012b5 00000000 000018dd 00000000 00000000 00000000 00000000 00000faa 00000000 00000000 00000000 0000102b 00000000 00000e4e 000008e5 17a5 55 00823515 a0:15
dc d10b 000015e9 000013ab 00000000 000018a6 00000000 00000000 00000000 00000000 00001015 00000000 00000000 00000000 00000fa6 00000000 0000104c 000009b5 17ac 56 00823899 a0:15
dc d10b 000016f6 00001241 00000000 00001a30 00000000 00000000 00000000 00000000 00001246 00000000 00000000 00000000 00001003 00000000 00000fc7 00000994 17b3 57 00823c1e a0:15
dc d10b 00001712 000012e8 00000000 0000191e 00000000 00000000 00000000 00000000 000010ad 00000000 00000000 00000000 00000f85 00000000 00000faa 0000093c 17ba 58 00823fa2 a0:15
dc d10b 000016b6 00001294 00000000 000018e2 00000000 00000000 00000000 00000000 00000f2d 00000000 00000000 00000000 00000ff9 00000000 00000f31 00000970 17c1 59 00824326 a0:15
dc d10b 000016a7 00001238 00000000 000018fe 00000000 00000000 00000000 00000000 00000ed0 00000000 00000000 00000000 00000ff4 00000000 00000f40 00000af9 17c8 5a 008246aa a0:15
dc d90b 00001618 00001246 00000000 00001794 00000000 00000000 00000000 00000000 00000f36 00000000 00000000 000008a0 0000115e 00000000 00000fb9 00000958 17d0 5b 00824a2e a0:15
dc d90b 00001687 00001217 00000000 00001b79 00000000 00000000 00000000 00000000 00000ec7 00000000 00000000 0000087f 00000e1b 00000000 00001030 00000b1e 17d8 5c 00824db2 a0:15
dc d903 000015ce 00001191 00000000 00000000 00000000 00000000 00000000 00000000 000012c2 00000000 00000000 000008d3 00000dfa 00000000 00001091 00000ad0 17df 5d 00825136 a0:15
dc d10b 0000162e 000011f2 00000000 00001725 00000000 00000000 00000000 00000000 000012e3 00000000 00000000 00000000 00000dff 00000000 00001035 00000b1a 17e6 5e 008254ba a0:15
dc d10b 00001803 0000135c 00000000 000018b8 00000000 00000000 00000000 00000000 00001139 00000000 00000000 00000000 00000dba 00000000 00000fc2 00000aa1 17ed 5f 0082583e a0:15
dc d909 0000183b 00000000 00000000 00001675 00000000 00000000 00000000 00000000 000010a4 00000000 00000000 00000897 0000100c 00000000 0000101a 00000aaf 17f4 60 00825bc2 a0:15
dc d90b 000017cb 00001472 00000000 00001712 00000000 00000000 00000000 00000000 00001047 00000000 00000000 000008c0 00000ee7 00000000 00000fb4 00000a49 17fc 61 00825f46 a0:15
dc d90b 00001840 00001357 00000000 000016ba 00000000 00000000 00000000 00000000 00001068 00000000 00000000 000009e3 00000fd4 00000000 00000faf 00000a45 1804 62 008262ca a0:15
dc d90b 00001803 0000146d 00000000 000016ed 00000000 00000000 00000000 00000000 00000f3b 00000000 00000000 0000099e 000010ee 00000000 00000fc2 00000a45 180c 63 0082664e a0:15
dc d90b 00001880 00001345 00000000 0000184e 00000000 00000000 00000000 00000000 00000ffe 00000000 00000000 000009e3 00001026 00000000 00000fe2 00000a36 1814 64 008269d2 a0:15
dc d90b 00001856 0000138f 00000000 00001620 00000000 00000000 00000000 00000000 00000f6d 00000000 00000000 000009de 00000dab 00000000 00000fdd 00000a20 181c 65 00826d56 a0:15
dc d90b 00001840 000013b4 00000000 00001682 00000000 00000000 00000000 00000000 00000f40 00000000 00000000 00000999 00000d99 00000000 00000feb 00000a2e 1824 66 008270da a0:15
dc d90b 00001849 0000139d 00000000 0000164f 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 000009a7 00000d94 00000000 00000feb 00000a29 182c 67 0082745e a0:15
dc c90b 00001849 00001398 00000000 0000164f 00000000 00000000 00000000 00000000 00000f4e 00000000 00000000 000009cd 00000000 00000000 00000fe6 00000a25 1833 68 008277e1 a0:15
dc c90b 0000184e 000013cc 00000000 0000168b 00000000 00000000 00000000 00000000 00000f36 00000000 00000000 000009bf 00000000 00000000 00000fd4 00000a29 183a 69 00827b65 a0:15
dc d90b 0000183b 00001373 00000000 0000167d 00000000 00000000 00000000 00000000 00000f15 00000000 00000000 000009ba 00000d99 00000000 00000fe2 00000a36 1842 6a 00827ee9 a0:15
dc d90b 00001844 00001398 00000000 00001667 00000000 00000000 00000000 00000000 00000f49 00000000 00000000 00000990 00000d94 00000000 00000fd4 00000a29 184a 6b 0082826d a0:15
dc d90b 0000181f 00001381 00000000 00001670 00000000 00000000 00000000 00000000 00000f3b 00000000 00000000 00000990 00000d74 00000000 00000fd8 00000a2e 1852 6c 008285f1 a0:15
dc d90b 0000181f 00001345 00000000 00001659 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 0000099e 00000d9d 00000000 00000feb 00000a49 185a 6d 00828975 a0:15
dc d90b 0000183b 00001373 00000000 00001667 00000000 00000000 00000000 00000000 00000f0c 00000000 00000000 000009bf 00000db0 00000000 00000fd8 00000a49 1862 6e 00828cf9 a0:15
dc d90b 00001872 0000136f 00000000 00001659 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009a7 00000d94 00000000 00000fca 00000a33 186a 6f 0082907d a0:15
dc d90b 00001831 0000136a 00000000 00001654 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009a7 00000d94 00000000 00000fd8 00000a20 1872 70 00829401 a0:15
dc d90b 00001836 0000137d 00000000 0000168b 00000000 00000000 00000000 00000000 00000eff 00000000 00000000 000009c8 00000d94 00000000 00000fd8 00000a2e 187a 71 00829785 a0:15
dc d90b 0000185f 00001378 00000000 00001638 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 000009b5 00000da7 00000000 00000fd8 00000a25 1882 72 00829b09 a0:15
dc 8809 00001840 00000000 00000000 00001646 00000000 00000000 00000000 00000000 00000000 00000000 00000000 000009bf 00000000 00000000 00000000 00000a25 1886 73 00829e8d a0:15
dc d90b 0000185b 00001361 00000000 00001646 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 00000990 00000db0 00000000 00000fd4 00000a2e 188e 74 0082a212 a0:15
dc d90b 00001836 0000136a 00000000 00001659 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 000009b0 00000d8f 00000000 00000fc7 00000a33 1896 75 0082a596 a0:15
dc d90b 00001831 0000137d 00000000 0000167d 00000000 00000000 00000000 00000000 00000f40 00000000 00000000 0000098b 00000db0 00000000 00000fcf 00000a29 189e 76 0082a91a a0:15
dc d90b 00001840 0000136a 00000000 00001690 00000000 00000000 00000000 00000000 00000f15 00000000 00000000 000009a2 00000d87 00000000 00000fc7 00000a2e 18a6 77 0082ac9e a0:15
dc d90b 0000184e 000013af 00000000 00001682 00000000 00000000 00000000 00000000 00000f4e 00000000 00000000 000009b5 00000d8f 00000000 00000fc7 00000a49 18ae 78 0082b022 a0:15
dc d90a 00000000 00001381 00000000 0000166b 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 000009b5 00000d99 00000000 00000fe6 00000a3b 18b5 79 0082b3a6 a0:15
dc d90b 0000182d 0000136a 00000000 00001675 00000000 00000000 00000000 00000000 00000f31 00000000 00000000 000009a2 00000da2 00000000 00000fd4 00000a36 18bd 7a 0082b72a a0:15
dc d10b 00001836 0000138f 00000000 0000166b 00000000 00000000 00000000 00000000 00000f4e 00000000 00000000 00000000 00000d8c 00000000 00000fc7 00000a20 18c4 7b 0082baae a0:15
dc d10b 00001831 0000135c 00000000 00001654 00000000 00000000 00000000 00000000 00000f3b 00000000 00000000 00000000 00000d94 00000000 00000fc7 00000a33 18cb 7c 0082be32 a0:15
dc d10b 00001852 00001340 00000000 0000167d 00000000 00000000 00000000 00000000 00000ef1 00000000 00000000 00000000 00000d8f 00000000 00000fdd 00000a17 18d2 7d 0082c1b6 a0:15
dc d90b 00001856 0000138a 00000000 00001662 00000000 00000000 00000000 00000000 00000f0c 00000000 00000000 000009b0 00000da2 00000000 00000fcf 00000a25 18da 7e 0082c53a a0:15
dc d90b 0000183b 00001385 00000000 0000166b 00000000 00000000 00000000 00000000 00000efa 00000000 00000000 000009ac 00000db0 00000000 00000fc7 00000a20 18e2 7f 0082c8be a0:15
dc d90b 00001849 0000139d 00000000 00001659 00000000 00000000 00000000 00000000 00000f40 00000000 00000000 00000999 00000d99 00000000 00000fdd 00000a29 18ea 80 0082cc42 a0:15
dc d90b 00001852 00001349 00000000 00001679 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 00000990 00000d99 00000000 00000fcf 00000a29 18f2 81 0082cfc6 a0:15
dc d90b 0000183b 00001378 00000000 00001675 00000000 00000000 00000000 00000000 00000efa 00000000 00000000 00000999 00000d8f 00000000 00000fdd 00000a33 18fa 82 0082d34a a0:15
dc d10b 00001831 00001385 00000000 00001675 00000000 00000000 00000000 00000000 00000f0c 00000000 00000000 00000000 00000d9d 00000000 00000fd4 00000a33 1901 83 0082d6ce a0:15
dc d10b 00001844 0000136f 00000000 00001654 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 00000000 00000d82 00000000 00000fe2 00000a3b 1908 84 0082da52 a0:15
dc d90b 00001836 0000136f 00000000 00001659 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 000009b5 00000d9d 00000000 00000fbd 00000a25 1910 85 0082ddd6 a0:15
dc d90b 00001836 000013a1 00000000 00001667 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 000009b0 00000d7e 00000000 00000fb4 00000a36 1918 86 0082e15a a0:15
dc d90b 00001856 0000133b 00000000 00001667 00000000 00000000 00000000 00000000 00000f15 00000000 00000000 00000990 00000d9d 00000000 00000fe2 00000a20 1920 87 0082e4dd a0:15
dc d90b 0000184e 00001373 00000000 00001679 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009bf 00000db0 00000000 00000fca 00000a45 1928 88 0082e861 a0:15
dc d90b 0000185b 0000132d 00000000 0000163d 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 000009b0 00000d99 00000000 00000fca 00000a2e 1930 8b 0082f2ed a0:15
dc d90a 00000000 00001381 00000000 00001662 00000000 00000000 00000000 00000000 00000f2d 00000000 00000000 000009ba 00000d79 00000000 00000fe2 00000a3b 1937 8c 0082f671 a0:15
dc d90b 00001836 00001340 00000000 00001641 00000000 00000000 00000000 00000000 00000f36 00000000 00000000 000009ba 00000da7 00000000 00000fcf 00000a33 193f 8d 0082f9f5 a0:15
dc d90b 00001844 00001361 00000000 00001654 00000000 00000000 00000000 00000000 00000f04 00000000 00000000 000009ac 00000d9d 00000000 00000fc2 00000a33 1947 8e 0082fd79 a0:15
dc d10b 00001844 0000137d 00000000 0000164f 00000000 00000000 00000000 00000000 00000f3b 00000000 00000000 00000000 00000db5 00000000 00000fd8 00000a29 194e 8f 008300fd a0:15
dc d10b 00001836 00001337 00000000 00001679 00000000 00000000 00000000 00000000 00000f31 00000000 00000000 00000000 00000d79 00000000 00000fb9 00000a2e 1955 90 00830481 a0:15
dc d90b 0000181f 00001320 00000000 00001679 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009c8 00000d82 00000000 00000fdd 00000a3b 195d 91 00830805 a0:15
dc d90b 0000183b 0000138a 00000000 0000164b 00000000 00000000 00000000 00000000 00000eff 00000000 00000000 000009d1 00000dbe 00000000 00000fd8 00000a45 1965 92 00830b8a a0:15
dc d90b 00001844 0000134e 00000000 0000165d 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 000009a2 00000da2 00000000 00000fd8 00000a1b 196d 93 00830f0e a0:15
dc d90b 00001844 00001349 00000000 0000165d 00000000 00000000 00000000 00000000 00000f15 00000000 00000000 000009b0 00000d87 00000000 00000fca 00000a1b 1975 94 00831292 a0:15
dc d90b 00001849 00001385 00000000 000016b6 00000000 00000000 00000000 00000000 00000f31 00000000 00000000 000009bf 00000d87 00000000 00000feb 00000a1b 197d 95 00831616 a0:15
dc d90b 00001840 0000136f 00000000 0000166b 00000000 00000000 00000000 00000000 00000eff 00000000 00000000 00000999 00000d8c 00000000 00000fcf 00000a36 1985 96 0083199a a0:15
